well,rows,known_rows,target_rows,target_md_span,target_tvt_span,target_gr_missing_rate,rmse,mae,bias,p95_abs_error,max_abs_error
89f36adf,7041,1749,5292,5291.0,18.720000000001164,0.608843537414966,31.570702816781626,26.926591081454234,26.926591081454234,52.72900000109739,58.74000000115484
cf50c9d1,6634,1776,4858,4857.0,44.42000000000007,0.161177439275422,31.56819712560828,29.84123713462404,29.84123713462404,43.53150000000068,44.44000000000051
f9fc81aa,7113,1515,5598,5597.0,31.109999999998763,0.06555912826009289,31.56619076593424,28.060050018475618,-28.060050018475618,48.27000000065182,49.79000000067208
08fecf00,7405,1831,5574,5573.0,15.979999999997744,0.28238249013275923,31.552231542209647,25.979956943557653,-25.979956943557653,52.900000001071476,54.230000001038206
1b6ba517,8611,2014,6597,6596.0,18.51000000000022,0.42382901318781263,31.512148241407466,26.14018190158469,-26.139924208694005,56.13200000136857,71.100000001441
ddc790ff,6468,1742,4726,4725.0,15.159999999999854,0.41345746931866273,31.476743022870767,27.909208633602216,27.683597122817048,49.6750000009788,56.79000000103042
e6c55748,5959,1487,4472,4471.0,30.01000000000022,0.13416815742397137,31.4310390864146,23.730914583686356,-23.43886181135495,53.844500008597876,54.54000000851556
995ff498,6127,1601,4526,4525.0,27.31999999999971,0.5627485638532921,31.333171961111503,24.501736629316675,23.970269550066945,59.297499993118436,63.059999992756275
14ad5efb,7352,1510,5842,5841.0,25.219999999999345,0.20386853817185896,31.247825362650136,28.177091750039096,28.177091750039096,55.20950000121011,56.55000000122709
2e29e833,7254,1826,5428,5427.0,17.649999999999636,0.04476787030213707,31.178364752087266,27.491794395088437,-27.425810607297905,50.54299999174581,56.40999999131054
91db7070,5646,1573,4073,4072.0,62.3600000000024,0.3336606923643506,30.99759641165404,26.63112693479827,26.63107783094367,58.16200000253374,65.17000000266671
fd3b4faa,6956,1934,5022,5021.0,22.220000000001164,0.5503783353245719,30.941498016102916,28.472867384060834,-28.472867384060834,46.15900000089759,57.480000001096414
5aa403d0,4702,1584,3118,3117.0,30.329999999999927,0.5792174470814625,30.859586604147953,23.102373314519067,22.395644642186358,59.90449999655065,64.72999999636886
5d7198fd,4797,1429,3368,3367.0,34.470000000001164,0.041270783847980996,30.653757713070107,22.432891921579383,21.752553441483098,55.91949999487723,59.12999999461317
eeed308d,5503,1604,3899,3898.0,22.409999999999854,0.565016670941267,30.52165503351276,24.019056168661443,-23.57498845900544,48.821000000835916,49.260000000816945
e5c92e59,5927,1632,4295,4294.0,26.979999999999563,0.38556461001164144,30.438576557706604,26.14726425732987,26.14726425732987,54.89299999365957,56.58999999360094
a5e6f7dc,7331,1682,5649,5648.0,19.979999999999563,0.5186758718357232,30.40051545813651,26.288123562287,-24.207468579125898,46.89000000115156,48.58000000114225
5eae34a8,6652,1748,4904,4903.0,25.80999999999949,0.4641109298531811,30.307587704565574,23.47844412336356,23.253407418587045,53.74849999254238,55.04999999217398
f631da6e,5604,1511,4093,4092.0,20.359999999998763,0.5665770828243343,30.265169563683266,27.047417542591788,27.047417542591788,44.24400000064051,46.12000000057924
e4726608,6268,1535,4733,4732.0,23.590000000001965,0.3545320092964293,30.242729872047004,27.881567716552883,27.877168815222277,43.08400000089568,43.64000000089618
da3bfe4e,7107,1558,5549,5548.0,47.98000000000138,0.5846098396107406,30.20824343453741,27.08718507839287,27.087159848621738,46.840000000000146,47.970000000001164
10a1281a,7353,1744,5609,5608.0,9.940000000002328,0.04278837582456766,30.17080976315904,25.774264575389587,25.540183634058835,48.68200000116339,51.270000001224616
00bbac68,7559,1545,6014,6013.0,50.18999999999869,0.13834386431659462,30.135128595854344,27.553145987868874,-27.553145987868874,43.26999999409482,53.399999990371725
09ec2ca9,7824,1939,5885,5884.0,19.56000000000131,0.5604078164825829,30.010038889869403,26.881386571329447,-26.881386571329447,43.6099999910377,48.369999990578435
060ab2b8,7818,1560,6258,6257.0,27.079999999999927,0.5749440715883669,29.864724356632543,25.031700229916513,24.563732828363516,48.220000008441005,50.540000008941206
811f52b3,6674,1838,4836,4835.0,15.920000000000073,0.06823821339950373,29.66041450556672,26.744125310701296,-26.744125310701296,46.83000000100219,47.97000000105436
e748dd88,6264,1452,4812,4811.0,19.399999999999636,0.03428927680798005,29.642263519582034,23.94903158399027,23.360640062648095,54.75899999295743,60.67999999229687
86454a6f,9100,1136,7964,7963.0,96.67999999999847,0.8117780010045204,29.61777063777246,26.006941234718205,-26.003807131224775,52.26249999918206,60.97999999921922
bb682ebd,5931,1792,4139,4138.0,35.95000000000073,0.28799226866392846,29.306350676689007,24.205385359632466,23.94196424347354,48.55100000146285,53.46000000180538
000d7d20,5278,1442,3836,3835.0,15.200000000000728,0.47340980187695514,29.297460905120744,24.658636601042794,24.630565693850116,47.112500000795535,48.42000000083863
015fe0d2,5950,1654,4296,4295.0,38.61000000000058,0.3202979515828678,29.063678352234874,23.357113594967835,23.220423650845333,58.17250000178228,61.94000000187589
54a7e3c2,7893,1738,6155,6154.0,19.05999999999767,0.3445978878960195,28.989381598100668,22.78614460344895,21.10291795915514,54.84300001191331,57.38000001241562
0d99f8e4,7522,1699,5823,5822.0,22.770000000000437,0.5399278722308088,28.773833420113814,23.007652408184367,-23.007652408184367,52.27799999193575,54.9499999917407
6767c111,8354,1571,6783,6782.0,40.17000000000189,0.4820875718708536,28.745650097004038,24.761228070833432,18.450849182518816,47.930000001280675,49.5500000012471
a645da9a,6766,1613,5153,5152.0,26.5099999999984,0.19619639045216378,28.730098162618717,27.583733743206427,-27.583733743206427,40.927999992164395,43.08999999175103
22c5f93f,6919,1747,5172,5171.0,26.150000000001455,0.5676720804331014,28.715576674223037,24.136914153630883,-23.700518175351547,43.34450000108618,44.56000000104359
3690a146,5761,1688,4073,4072.0,23.18000000000029,0.17677387674932482,28.65415628504834,24.363447091007934,-22.51700466531097,48.72400000084453,50.86000000088825
203721ab,7235,1505,5730,5729.0,28.969999999999345,0.2048865619546248,28.605373287106936,22.303551484020957,-22.26734205996287,53.42550000118799,58.85000000125183
dc5fbe29,6555,1352,5203,5202.0,28.889999999999418,0.36863348068422064,28.57419979533123,23.472592735437647,-21.73712089236094,43.790000000877626,43.950000000850196
9ae248be,6655,1384,5271,5270.0,25.969999999999345,0.32024283817112503,28.409908678084182,22.105657366573087,-21.090669697923815,60.10999999200885,61.689999991729564
f08774c3,5645,1745,3900,3899.0,36.72999999999956,0.0758974358974359,28.291155816543753,20.23965384648574,-18.654935897862146,52.63200000080868,61.23000000085085
e9949a23,6407,1848,4559,4558.0,48.68999999999869,0.40930028515025224,27.48982541256253,19.10499890376563,-19.102204431293984,62.51300000094596,68.93000000099528
9e3e364d,5809,1519,4290,4289.0,21.079999999999927,0.5186480186480187,27.36830132206739,23.55868298415078,-23.55826806573616,48.75200000088952,60.57000000093649
49dbc14c,5198,1326,3872,3871.0,17.110000000000582,0.6738119834710744,27.354415457404162,23.869380165704424,23.36521177728243,44.5300000008192,44.95000000084474
f56d3ace,7383,1951,5432,5431.0,17.8799999999992,0.3959867452135493,27.345416775582216,22.14462813015826,21.797466863627207,49.93000000111688,50.98000000112006
fdfd57da,7364,2128,5236,5235.0,15.329999999999927,0.5544308632543926,27.330302534301172,23.836052325832853,23.836052325832853,47.56249999203919,49.45999999162086
c472c0b5,4867,1813,3054,3053.0,14.3700000000008,0.031106745252128355,27.25418582168251,23.222924034719586,23.222924034719586,45.913500001264765,49.720000001330845
95c8427f,8051,1716,6335,6334.0,39.92000000000007,0.19984214680347276,27.215687207592826,25.656356748224162,25.656356748224162,38.61000000000058,39.93000000000029
647f2a41,5836,1955,3881,3880.0,21.150000000001455,0.43442411749549087,27.16197026266145,22.887222365793352,22.887222365793352,50.940000000782675,51.25000000077489
722cf0d8,7275,2132,5143,5142.0,33.340000000000146,0.03772117441182189,27.012080351689757,24.79135523601504,24.79135523601504,38.519999995872965,39.779999995771504
ab6fe95d,7424,1933,5491,5490.0,24.649999999999636,0.2504097614277909,26.989645657537917,23.625113823218506,23.625113823218506,43.720000001096196,46.98000000119828
cc08aa63,5018,1744,3274,3273.0,21.600000000000364,0.47251069028711057,26.890383663118374,21.56581857126716,21.513930972003255,50.61050000135692,57.300000001429
8cc800b3,8091,1515,6576,6575.0,20.44999999999891,0.03938564476885645,26.838069122513243,21.0680215943241,-19.6568628352663,50.990000001422686,51.280000001370354
01982c1d,5587,1646,3941,3940.0,18.01000000000022,0.15808170515097691,26.71826938310817,23.32719106867085,22.65735600144496,47.53000000081556,50.63000000085958
65a5466a,6117,1434,4683,4682.0,36.23999999999978,0.2746102925475123,26.699410022027827,20.613715570359762,16.983875725463147,48.15000000826294,49.94000000804772
2b06ad65,5706,1450,4256,4255.0,7.219999999999345,0.03923872180451128,26.607167537801953,23.099128289938,-23.099128289938,40.89250000086986,41.95000000092841
14fee784,6406,1496,4910,4909.0,52.19000000000051,0.6004073319755601,26.382149942119828,16.864549899863704,-11.364293284024342,60.530000009157085,61.67000000923872
c96c018a,7679,1443,6236,6235.0,24.200000000000728,0.07456703014753047,26.152493289996816,20.402490379089375,20.197859205298094,49.85250000130554,55.680000001360895
62a6f539,5253,1560,3693,3692.0,20.139999999999418,0.6999729217438397,26.073431880063172,23.733590573810407,23.733590573810407,33.72999999622952,34.42999999701533
aaaf3c03,4728,1731,2997,2996.0,48.150000000001455,0.05538872205538872,25.863544699581595,20.921675008543804,-13.029329329656548,47.200000000516596,48.32000000052358
55efee7f,6577,1776,4801,4800.0,61.539999999999054,0.011039366798583628,25.83515609352923,21.817810872735148,18.024496979796314,43.82999999999993,44.61999999999898
be35c8f2,5898,1672,4226,4225.0,17.43000000000211,0.375769048745859,25.751724995700105,20.633416943190365,20.263658306187878,46.807500000876644,53.71000000092317
d9ae59b2,5150,1502,3648,3647.0,13.420000000000073,0.43146929824561403,25.661240276300358,22.2533360749596,22.2533360749596,44.0465000007317,46.30000000072869
6ae68655,5948,1744,4204,4203.0,15.849999999998545,0.1988582302568982,25.646719574468868,22.20546860176306,-21.744950048032095,39.298500000762125,41.12000000074477
3407f5bf,5309,1671,3638,3637.0,68.90999999999985,0.4601429356789445,25.217496457522568,22.37781198540181,-22.374090160223446,37.851500001220934,38.77000000118096
ccedb12b,6427,2026,4401,4400.0,35.77000000000044,0.45557827766416725,25.156143425342073,18.973978641585433,15.755719155218642,57.69000000091182,60.94000000095912
ae35f33a,6469,2019,4450,4449.0,20.43000000000029,0.2541573033707865,25.023327120064337,19.421128086324437,19.421128086324437,47.847499993232674,56.52999999287567
b8c49c1a,6254,1935,4319,4318.0,32.13999999999942,0.22759898124565872,24.971781654547268,23.384707108599816,23.384707108599816,36.362000000897375,40.03000000094471
481de5fc,7694,1742,5952,5951.0,24.31000000000131,0.37163978494623656,24.84955492643491,18.734778226397065,-17.672358871617387,49.11450000114519,52.75000000114778
2be5c96a,5753,1543,4210,4209.0,14.81000000000131,0.7743467933491687,24.841206786993506,20.581665083565607,20.340377672669067,41.31550000090992,42.090000000882355
729f4217,7592,1397,6195,6194.0,20.909999999999854,0.5301049233252623,24.749927004190717,18.55776916439721,-15.712665047502732,53.955999990579755,62.43999999008338
44441e54,5568,1211,4357,4356.0,13.350000000000364,0.40945604773927013,24.731553090604464,21.393986688563924,-21.39305944504789,37.704000000793165,42.21000000080858
4ddde4c1,6417,1945,4472,4471.0,18.360000000000582,0.07535778175313058,24.688376080887213,19.41591010782064,-19.412171288503078,43.32500000092848,53.580000000976725
1fdbba44,6333,1422,4911,4910.0,17.770000000000437,0.19894115251476277,24.673378841443878,21.061502753880863,21.009676242022973,47.28500000918757,49.16000000930944
197f8a5a,8248,1938,6310,6309.0,52.159999999999854,0.5215530903328051,24.61555435098563,21.31314738510283,-20.443242472265965,42.87549999999909,46.92000000000007
9719aa04,6665,1794,4871,4870.0,23.6299999999992,0.043112297269554505,24.595637617799348,20.852479984107276,20.852479984107276,47.25500000085867,49.49000000086562
d3df146b,7252,1465,5787,5786.0,27.649999999999636,0.29428028339381374,24.519087371889423,19.235476067629747,19.101361673347146,42.44700000113662,44.730000001132794
dd7d638e,6046,1745,4301,4300.0,22.700000000000728,0.3717740060451058,24.40094609841319,22.350932341785764,22.350932341785764,32.00000000076761,33.21000000078857
807f0298,5499,1752,3747,3746.0,37.11999999999898,0.44141980250867363,24.28722056918627,18.056079527289718,-18.056079527289718,55.50199999429714,59.49999999438114
5a5d1982,5446,1552,3894,3893.0,23.31999999999971,0.2840267077555213,24.26731870195435,17.933985619275393,-17.17877247089278,45.970500000806986,52.66000000084932
1bcb2fcf,6202,1678,4524,4523.0,22.44999999999891,0.06631299734748011,24.222360178842493,19.236956237754114,-18.17294209125859,47.20250000875555,58.38000000921602
f88ddb26,6585,1595,4990,4989.0,78.59000000000015,0.03727454909819639,24.210115970050985,18.843152304094943,-3.4099338642864776,47.791999993447924,58.729999993101956
81fc01c6,7655,1746,5909,5908.0,42.76000000000022,0.17684887459807075,24.191843675904266,20.548998139045775,19.624110679269812,42.13000000104803,43.470000001081644
cc8a1d57,8321,1683,6638,6637.0,38.8700000000008,0.17414884001205183,23.961146116425983,16.361863513380445,-8.259570654535668,57.8815000013762,63.27000000144835
7b38844c,5197,1448,3749,3748.0,29.789999999999054,0.15017337956788476,23.88555899567278,20.908898373253784,18.618949053490162,34.256000000701896,35.38000000070679
a85bb86f,5100,2001,3099,3098.0,19.13000000000102,0.14746692481445628,23.604115572850958,21.790732494691568,-21.790732494691568,31.47100000050668,32.460000000541186
264feceb,7408,1743,5665,5664.0,18.8799999999992,0.04289496910856134,23.375765758932108,18.634450132978778,-17.89241306328373,42.608000001173785,47.35000000123546
d40f61d5,5880,1841,4039,4038.0,17.269999999998618,0.15424610051993068,23.357599619128916,21.30394899404247,21.30394899404247,37.59099999408481,38.98999999353509
a6b8ac67,7017,1564,5453,5452.0,30.409999999999854,0.0737208875848157,23.24663402481316,20.757863556976947,20.757863556976947,35.759999992222944,40.209999991271616
153552f5,6498,1803,4695,4694.0,17.0,0.2078807241746539,23.162036601674945,21.049461129373796,-21.046896699129025,33.816000000974604,39.720000001025255
e14d641e,4978,1794,3184,3183.0,19.649999999999636,0.6557788944723618,23.132985679820422,19.08917713602491,19.058951005372943,43.96000000062304,44.320000000652726
98bc6f66,7720,1657,6063,6062.0,26.409999999998035,0.42734619825169057,22.97772255059666,16.666810160526342,13.835749629557746,47.345000001257155,61.12000000132139
7987f2f2,5714,2009,3705,3704.0,42.52000000000044,0.46180836707152495,22.96329274639322,18.22961673443195,-13.270874494332395,45.73400000076944,49.49000000080923
37344c2a,6943,1746,5197,5196.0,40.07999999999993,0.14354435251106407,22.835400757901084,20.0189436218857,20.0131441221749,36.572000001076596,41.2900000011341
9f0c7bae,4040,1498,2542,2541.0,12.649999999999636,0.3202202989771833,22.76466283398656,18.51149488416475,18.503273011617377,38.969999997136526,39.67999999706626
d463e527,6991,2224,4767,4766.0,31.590000000000146,0.05747849800713237,22.760569778744685,20.771036291690287,20.771036291690287,34.74200000098934,49.790000001041335
f8f59188,6740,1933,4807,4806.0,17.770000000000437,0.6432286249219887,22.702253039785397,19.235614724671997,19.235614724671997,40.11899999268952,49.69999999230458
c36625df,6386,1644,4742,4741.0,20.3700000000008,0.7692956558414171,22.440578270165023,17.902056090967346,-16.64003162842741,40.75949999336826,42.259999993168094
71642c7d,6657,2009,4648,4647.0,24.94999999999891,0.2689328743545611,22.32927393162508,18.198160499497583,14.015380809458142,41.2460000009646,49.11000000101376
59f8b2e8,5668,1921,3747,3746.0,22.729999999999563,0.337336535895383,22.206007560060772,16.529322124773767,-16.529322124773767,41.53100000077556,48.58000000081665
5a63b5d1,8052,1835,6217,6216.0,31.579999999999927,0.546244169213447,22.196686816873473,16.876741189370964,-13.814759525342101,50.55999999016531,53.72999999032436
11d0f5ac,6378,1495,4883,4882.0,28.76000000000022,0.4040548842924432,22.169205194123972,19.27818963751785,-19.230178169158233,27.69999999999891,27.840000000000146
1b1eba53,6710,2055,4655,4654.0,98.88000000000102,0.16305048335123523,21.986287581479196,20.439218047603983,-19.371205158965314,35.26900000268689,38.23000000258071
1590af81,5231,1432,3799,3798.0,19.2400000000016,0.2082126875493551,21.9690689059943,18.144285338615756,16.925354040952264,34.001000000778,35.160000000752916
f8662c22,6957,1528,5429,5428.0,26.88000000000102,0.5074599373733653,21.816075449721808,16.973286056904723,13.296918401770467,48.68800000115405,53.3700000011504
d273674e,5738,1839,3899,3898.0,18.68000000000029,0.20671967171069505,21.777560878307053,18.63763785273908,-18.63763785273908,38.314999994071144,50.6599999937589
3df4b19e,6658,1670,4988,4987.0,17.600000000000364,0.2947072975140337,21.774364156650666,18.303783075397178,-18.303783075397174,38.4499999924149,40.58999999201478
9283ae69,5118,1747,3371,3370.0,15.06000000000131,0.3814891723524177,21.692864756839835,19.886078315398898,-19.525668941334654,29.640000000456894,31.590000000736836
739a914f,7319,1814,5505,5504.0,33.26999999999862,0.42397820163487737,21.606725300930428,19.29989464183585,-19.29989464183585,38.28000000114116,41.360000001201115
c03fba65,5669,1970,3699,3698.0,35.090000000000146,0.5114895917815626,21.282442302902986,16.81025412345926,-16.42122465612074,38.10100000153561,39.180000001615554
ee4aecac,6596,1331,5265,5264.0,20.420000000000073,0.17834757834757833,21.261739699515843,17.264058875650907,16.266558400344337,35.38999999329608,36.09999999289903
1550491d,5929,1366,4563,4562.0,30.44999999999891,0.037256191102344946,21.167156242041475,19.816561472715875,19.81009642778932,29.600000000000364,30.209999999999127
35b3ef6a,5736,1832,3904,3903.0,37.11999999999898,0.38473360655737704,21.1080302976479,15.857210554063416,-15.149054816424702,43.03000000161946,44.730000001593
8cc21f01,5806,1762,4044,4043.0,18.80999999999767,0.3464391691394659,21.002192264546917,17.067846192326083,-17.06356330410202,36.19000000085725,36.81000000083259
c59b6c4a,7460,1961,5499,5498.0,40.909999999999854,0.149118021458447,20.952603428128082,18.349145299144343,18.349145299144343,33.94999999999891,40.909999999999854
0849b4e2,7436,1899,5537,5536.0,43.0,0.2499548491963157,20.880992081660466,19.249985552347493,-19.249985552347493,28.6540000005727,34.15000000059081
fa16d114,6928,1242,5686,5685.0,40.95999999999913,0.5116074569117129,20.815118518803075,17.92015476609229,16.341470277875704,29.80000000000109,32.399999999999636
8c167025,7113,1745,5368,5367.0,30.270000000000437,0.1328241430700447,20.766753664398262,17.145694858972696,16.41836251921531,43.92650000111343,49.18000000117172
95b559e7,4638,1751,2887,2886.0,28.100000000002183,0.3023900242466228,20.38335913388356,19.18896085902307,-19.18896085902307,27.8799999999992,28.140000000001237
9298ad5b,5807,1843,3964,3963.0,42.649999999999636,0.5025227043390514,20.243259279208708,12.722310794920082,12.034424820237493,43.89699999397171,51.83999999365551
93f5d2e6,5171,1480,3691,3690.0,48.23999999999978,0.3351395285830398,20.10571368100563,13.079479815767476,13.045310214033405,45.219999999999345,47.93999999999869
357c12f9,5770,1691,4079,4078.0,16.400000000001455,0.10983084089237559,20.09915615705447,16.835999019812192,16.835999019812192,34.66000000081313,37.370000000890286
10b89021,7166,1752,5414,5413.0,18.860000000000582,0.5733284078315478,20.074874207416,14.546592168928152,-13.171741781159977,43.9305000011226,49.810000001181834
bffe3082,7186,1463,5723,5722.0,37.81999999999789,0.3110256858291106,20.05371253155082,18.75523151737145,18.72563165713609,26.139999996151527,27.449999993812526
bf39bc20,5047,1744,3303,3302.0,33.82000000000153,0.6164093248561914,19.8792145660698,17.019833482181443,-16.658410533231592,31.53899999752993,32.32999999763706
4c3df468,6903,1511,5392,5391.0,36.04999999999927,0.5070474777448071,19.814617021801602,14.257106825163225,8.198401335901618,41.5145000010938,43.00000000108412
4121c517,5471,1748,3723,3722.0,28.290000000000873,0.38651625033575077,19.667354284851758,15.453263497500368,10.853118453267026,37.4790000006622,37.90000000067812
26623a50,7479,1744,5735,5734.0,34.600000000000364,0.28055797733217086,19.63642498152916,15.880127288943154,-8.538366173249885,38.98900000118884,41.29000000123233
2ac7cb6b,6451,1461,4990,4989.0,65.81999999999971,0.039679358717434866,19.596293256603055,14.654911823647128,9.423849699398236,41.27649999999959,46.63999999999942
a8ed028a,7310,1772,5538,5537.0,36.89000000000124,0.04749006861682918,19.489193238623272,16.59023654794061,10.182446732276814,36.67150000114788,39.22000000120897
865033f8,5303,1746,3557,3556.0,19.3799999999992,0.6589822884453191,19.449339668464894,17.598271015288354,17.598271015288354,26.426000000736888,31.0600000007762
999daf80,5439,1875,3564,3563.0,12.299999999999272,0.08052749719416386,19.409048419198168,14.685535915056825,14.300676206898556,36.33850000073862,37.510000000778746
da940160,6792,1660,5132,5131.0,19.909999999999854,0.37587685113016367,19.377308193419296,15.793994544597961,15.793994544597961,35.359000001064665,39.700000001121225
da3cf798,7591,1747,5844,5843.0,25.639999999999418,0.5174537987679672,19.28336513074569,15.12281142643651,13.228300816678619,34.33849999111462,40.77999999064741
77e4821c,6540,1147,5393,5392.0,40.23999999999978,0.632857407750788,19.218605395377665,16.28698868904186,-16.28698868904186,37.08800000000009,40.23999999999978
5cb483ac,5206,1354,3852,3851.0,20.219999999999345,0.11941848390446522,19.176966688398007,17.412445483285605,17.412445483285605,31.01000000080967,31.72000000083972
63559d57,5810,1741,4069,4068.0,19.94000000000051,0.6586384861145245,19.122761945475276,16.496733841666735,15.779068567660113,31.19000000076776,31.670000000693108
dd168de0,5095,1791,3304,3303.0,14.840000000000146,0.0847457627118644,18.765934169272487,16.853123487043714,16.853123487043714,29.357000000597417,30.050000000619548
3a0af893,4580,1653,2927,2926.0,27.18000000000029,0.5175948069695935,18.6897660134781,15.879552442774902,-15.879552442774902,26.040000000000873,27.19000000000051
fd710aea,5960,1743,4217,4216.0,15.94000000000051,0.25752904908702867,18.64592462490943,15.666919611557786,15.66178800140867,35.19200000087367,37.66000000092026
5fb1c15f,4857,1997,2860,2859.0,23.92000000000189,0.5237762237762238,18.291082508578185,16.976688811187472,-16.93754895104749,22.75,23.079999999999927
a7fc3e6b,6378,1614,4764,4763.0,33.029999999998836,0.6341309823677582,18.149529358993682,14.988098236775594,-14.988098236775594,32.54849999999924,33.04999999999927
9af1ffd0,5454,1929,3525,3524.0,32.80000000000109,0.05446808510638298,18.128053838502368,12.54686808510669,12.499809929078376,31.88000000000102,32.29000000000087
27c3155b,6941,1983,4958,4957.0,24.76000000000022,0.03448971359419121,18.11085336032788,17.216587333602497,17.077014925373415,22.5,23.409999999999854
8b95d6d1,2783,1052,1731,1730.0,16.55999999999949,0.537261698440208,17.73886751943369,14.073864817029278,-14.011796648327364,33.15999999808537,37.35999999798514
1a68190b,6502,2028,4474,4473.0,32.0,0.275592311130979,17.70394339546941,12.680601251952652,8.756005811843064,35.817000000927315,37.1200000009776
5b7b6324,8197,1633,6564,6563.0,40.73999999999796,0.5402193784277879,17.673226229685234,14.51312157221217,-13.925300121877045,29.290000000000873,37.30999999999949
3aaa2b30,6396,1685,4711,4710.0,33.38000000000102,0.3122479303757164,17.520232328990414,15.645612396518503,-14.627191679048616,27.640000000000327,29.0
9c350a6a,7794,1742,6052,6051.0,43.06000000000131,0.44894249834765365,17.397946606336834,13.964730667546894,-13.271432584268203,28.77899999999881,32.29999999999927
27300fd5,7386,1919,5467,5466.0,27.6200000000008,0.036948966526431315,17.389589831741016,16.319493323577912,-16.31156575818556,24.15099999999965,27.030000000000655
7d50373e,6494,1372,5122,5121.0,18.650000000001455,0.2844591956267083,17.34672442691064,13.270784854464056,-11.838211641298123,33.29950000971885,34.800000010434815
1a730ac2,6049,1444,4605,4604.0,29.160000000001673,0.2985884907709012,17.31824549777995,13.341376767051345,8.299474488947977,30.20800000694144,32.140000009381765
c6c96179,5813,1809,4004,4003.0,18.709999999999127,0.3821178821178821,17.25120943411102,13.431658342040103,12.616193806630852,31.177000000829683,33.2300000008745
75d20a82,7002,1935,5067,5066.0,43.840000000000146,0.15117426485099664,17.230705080539593,14.699966449575768,6.200945332544217,26.88000000000102,28.38000000000102
9a95e33f,8156,1709,6447,6446.0,52.79999999999927,0.1532495734450132,16.886386436950428,11.942128120390429,-2.1333116126453877,37.15599999019467,54.359999989679636
