well,rows,baseline_rmse,geometry_rmse,rmse_improvement,baseline_mae,geometry_mae,baseline_bias,geometry_bias,residual_pred_mean,residual_pred_std,max_residual_correction_jump,target_rows,improved,rmse
d217e0c5,3838,5.20363871867946,5.476335911334516,-0.2726971926550563,4.37603960396054,4.674587429887558,2.494090672225398,3.535193287053681,1.0411026148282667,1.2414607626655063,0.2937121070029995,3838,False,5.476335911334516
c2717d4f,4721,8.452559650622254,8.719321147330206,-0.2667614967079519,7.519205676763687,7.776370343375604,-5.360891760220937,-5.70062478891163,-0.339733028690685,1.03853897231769,0.0922900538226845,4721,False,8.719321147330206
201661b5,5955,12.376074593108251,12.63685251039274,-0.2607779172844875,10.650921914358008,10.597824734893218,-6.596379513014775,-5.769309389256952,0.8270701237578316,1.133643008954673,0.932078358498848,5955,False,12.63685251039274
8a3da6d1,4593,9.412246097229763,9.671156653312808,-0.2589105560830429,7.848571739603689,7.999178644002942,-7.010400609623263,-6.605659609506041,0.4047410001172261,1.300312632939694,0.1308001653641182,4593,False,9.671156653312808
a9c9b150,3986,1.1630317709118394,1.4195484938596197,-0.2565167229477803,0.8416658304061224,1.138597850172537,0.0985750125430471,-0.5874027971959885,-0.685977809739007,1.0703027793543594,0.2701699713740044,3986,False,1.4195484938596197
9ffce529,5212,11.084878093703349,11.33099444527499,-0.2461163515716418,9.462730237912524,9.69651552839028,5.864410974673831,6.564680588524251,0.7002696138504008,0.4576699160429466,0.4599466500470011,5212,False,11.33099444527499
05948241,3879,4.995769989509691,5.236160165377612,-0.2403901758679207,4.229989688063631,4.48124102126555,3.152897654033911,3.264415308634691,0.1115176546007882,0.7830769350735349,0.1347045320593425,3879,False,5.236160165377612
3bfee975,3603,7.840543276658913,8.075726864515383,-0.2351835878564703,6.473796835970038,6.844829602665604,0.4341520954760594,2.20066778223318,1.7665156867571006,1.4829556359816092,0.11405365882303,3603,False,8.075726864515383
9def2eb2,6003,7.253592864593499,7.480548466133883,-0.2269556015403839,6.059152090621723,6.37476213743635,-2.7733349991678984,-2.92401684299739,-0.1506818438294914,1.292586022106485,0.5076401576607736,6003,False,7.480548466133883
75d20a82,5067,17.230705080539593,17.451177133928564,-0.2204720533889705,14.699966449575768,15.181623755203722,6.200945332544217,4.88253341222973,-1.3184119203144893,0.9408130716193372,0.3104280502686816,5067,False,17.451177133928564
fb3848a1,5919,9.958923975567506,10.177182758288067,-0.2182587827205608,8.691991890521708,8.61480400679061,-7.988214225375471,-7.9966469256490305,-0.0084327002735621,1.4358134510356748,0.2831201133388994,5919,False,10.177182758288067
4f4ac5ce,5162,8.250612102027123,8.440704288152,-0.1900921861248772,7.186414180550179,7.729967785172226,-2.6744769469196576,-1.1343743250422538,1.540102621877411,0.8189372951631081,0.1174479738180132,5162,False,8.440704288152
18d24f7b,4558,7.530076271970659,7.69342068224619,-0.1633444102755312,6.261254936375679,6.479213317151183,4.744493198771564,5.130373319868049,0.385880121096488,0.4268836278965335,0.4382405273929024,4558,False,7.69342068224619
5663b2b7,4972,16.28409405856329,16.342654278351084,-0.0585602197877932,13.36353177795676,13.750874017438868,7.03055108608278,5.769154465934021,-1.261396620148783,1.0122723906454734,0.3104243059564593,4972,False,16.342654278351084
8050c789,3077,7.786449457719408,7.816964441186244,-0.0305149834668352,6.513802404939671,6.659648807609558,1.1505719856994203,3.008733588026775,1.8581616023273493,0.6060566346991294,0.2856141216299921,3077,False,7.816964441186244
5fb1c15f,2860,18.291082508578185,18.28033997526453,0.0107425333136568,16.976688811187472,17.012789675408225,-16.93754895104749,-16.75559961979665,0.1819493312508522,1.0547949170648834,0.2775293714627287,2860,True,18.28033997526453
f07d7037,5563,7.4960867974462735,7.472552705646525,0.0235340917997479,6.607797950745775,6.422534830407974,-6.526395829588105,-6.071732126680471,0.4546637029076464,0.8790553506382642,0.1279786573310026,5563,True,7.472552705646525
fb0904bd,3181,1.7987576836953807,1.7714742345236405,0.0272834491717401,1.2877459918266771,1.197773731793888,1.2826532536940234,0.8123110387240479,-0.4703422149699497,0.6504282930238384,0.4972237480834082,3181,True,1.7714742345236405
27c3155b,4958,18.11085336032788,18.026964913169195,0.0838884471586851,17.216587333602497,17.142671946969422,17.077014925373415,16.7751261848492,-0.3018887405242348,0.943725557033776,0.2925757624554811,4958,True,18.026964913169195
653612bc,4605,2.8332405605306503,2.7447643064432765,0.0884762540873738,2.196816503800552,2.180111408265354,-2.024742671010582,-0.5511293882151344,1.473613282795447,1.4834157626036983,0.130320413817623,4605,True,2.7447643064432765
70e1788b,9285,7.159206283115687,7.063529191419252,0.0956770916964346,6.253554119547863,5.447176704401666,4.478318793753674,-1.222989689281755,-5.701308483035441,2.999345501377781,0.5140228087956071,9285,True,7.063529191419252
5aef5c6c,3121,10.926258823623488,10.82435907575404,0.1018997478694476,8.276719000320538,8.594264707813002,5.337289330343088,4.533006179744265,-0.8042831505988159,1.7231873876103774,0.4887800304914254,3121,True,10.82435907575404
f16e25e3,4651,2.9647800324346743,2.845345673329035,0.119434359105639,2.448580950333349,2.3951327948351624,-0.627325306386446,-0.6936775937088023,-0.0663522873223839,0.7926373043614438,0.1011755533420757,4651,True,2.845345673329035
9c8375f7,3674,5.917156069883692,5.796454278506711,0.1207017913769812,4.743769733260625,4.705277774803495,0.7272373434941153,0.0169619109052543,-0.710275432588882,0.1310832476608862,0.1105541001598622,3674,True,5.796454278506711
a3518960,4967,7.100675858286987,6.979444479883162,0.1212313784038254,6.006992148178344,5.94394154315226,4.810205355345926,4.434667161244472,-0.3755381941014428,0.4498943326006574,0.9705781254084012,4967,True,6.979444479883162
f021b650,3739,6.684494210561717,6.5577923176811,0.1267018928806171,5.649649638941174,5.404316220675145,5.634982615672943,5.157092354594334,-0.4778902610785749,1.269051067212657,0.3913682213346555,3739,True,6.5577923176811
a6ed2eff,5275,8.632582794631363,8.505692391660732,0.1268904029706306,6.912225592417379,6.591756337439067,-4.152604739337022,-4.059750879590896,0.0928538597461107,0.9441980341306738,0.506570919770434,5275,True,8.505692391660732
4630ab92,3373,10.880550178687448,10.73127311281903,0.1492770658684161,8.369955529202837,8.435992720298605,8.231473465757936,8.431788809827351,0.2003153440694053,0.7113816925445442,0.3304701582635747,3373,True,10.73127311281903
eabc711b,5348,11.698478022871637,11.534128607783613,0.1643494150880258,9.239968212415832,9.04762687269429,4.097544876589735,4.424404373980443,0.3268594973906875,0.6504244819063619,0.8554591312742059,5348,True,11.534128607783613
27300fd5,5467,17.389589831741016,17.173628643684175,0.2159611880568412,16.319493323577912,16.158470604773488,-16.31156575818556,-16.043321504494514,0.2682442536910375,1.4621550139900512,0.1158469254453045,5467,True,17.173628643684175
398dce4b,3166,4.559718484677409,4.323664125060332,0.2360543596170767,3.105666456096287,3.2109401489542666,1.3821225521168288,-0.3616440478347941,-1.7437665999516323,0.4997968052070177,0.4837905315039639,3166,True,4.323664125060332
25939962,4319,11.099661933822553,10.859197987964883,0.2404639458576696,9.734102801574442,9.783304101507523,-4.172945126186627,-2.6562918357950687,1.5166532903915382,0.9033987212298568,0.3387798193828217,4319,True,10.859197987964883
f439a621,2821,6.65613263851673,6.395277375889436,0.2608552626272935,5.581953208082433,5.441142224774328,2.648759305211594,2.015754860300472,-0.6330044449111278,0.5430521876058632,0.4435467499291758,2821,True,6.395277375889436
e2fc7745,3692,13.341394284804746,13.076208343865105,0.2651859409396415,9.88079631635966,9.818599358341688,-9.649165763813572,-9.659936108622134,-0.01077034480856,0.7230154257050831,0.1064037978894978,3692,True,13.076208343865105
cdc31d65,4840,7.482412321764383,7.156308953342826,0.326103368421557,5.325014462809823,5.187668595845796,-4.054816115702333,-1.58466632964092,2.470149786061393,1.3958341856940102,0.5796231340631721,4840,True,7.156308953342826
edf885a3,3117,12.28872334814004,11.951022126230338,0.3377012219097004,9.82893166506286,9.590913087769971,-8.85183188963819,-8.526502864401268,0.3253290252369378,0.3470590784514532,0.1382948016111926,3117,True,11.951022126230338
20096916,5133,10.457150039432172,10.114821938729795,0.3423281007023782,9.041811805961006,8.383727994529652,-9.00465225014566,-8.246137493838832,0.7585147563068179,1.081064726599613,0.3312418521353706,5133,True,10.114821938729795
084d66f9,3885,10.693040191903986,10.331946422177014,0.3610937697269722,8.28724066923996,8.08200146447655,-5.267410553409179,-4.345007139749069,0.9224034136601136,1.6781705771665747,0.5618414580755334,3885,True,10.331946422177014
b04b58a3,3402,13.058667367524365,12.696167149286076,0.3625002182382868,10.544162257495614,10.651615634545678,-5.345449735450478,-3.8942815126524,1.451168222798067,1.0927317658863394,0.3466669831453313,3402,True,12.696167149286076
dbee6c86,7369,4.395928954072107,4.027728778090703,0.3682001759814044,3.692313746777032,3.390985060440195,2.0197638756954817,1.4584943740680558,-0.5612695016274121,1.9953646874134203,0.5583123383861217,7369,True,4.027728778090703
f053a1b9,4108,10.028295659116962,9.64405328109182,0.3842423780251423,8.944654333007962,8.543042425721874,8.840516066211386,8.366261901669263,-0.4742541645421285,0.4751530419181146,0.5514035122368304,4108,True,9.64405328109182
1fee2b62,4641,8.271183690259376,7.7997962110600785,0.4713874791992971,7.363606981254168,6.881508220467254,-2.4861495367384987,0.1957212375420975,2.68187077428058,0.5145740839080222,0.5580152195056414,4641,True,7.7997962110600785
09441b8d,5488,15.9390645279074,15.460324988429033,0.4787395394783669,12.67259110787227,12.165806652827776,12.652649416910204,12.165761830391052,-0.4868875865191598,0.822018325303539,0.6379920679719784,5488,True,15.460324988429033
ab94878e,6004,6.090270250340663,5.55887699646146,0.5313932538792034,5.061104263824063,4.6553669309139885,-3.821757161891978,-3.088083309726718,0.7336738521652623,1.320819977929521,0.4342567036230145,6004,True,5.55887699646146
cbe51de1,3963,13.78742645298159,13.24303513864416,0.5443913143374299,9.542528387817304,10.331291429166166,8.159394398616035,-10.22675580193318,-18.386150200549206,8.937851118958857,0.1315288792449855,3963,True,13.24303513864416
3ac16ad0,5649,8.880546118495223,8.300933212615332,0.5796129058798911,6.163970614267992,6.410571558080952,-3.1828659939815207,-0.5724614273732671,2.610404566608277,1.5916754660142756,0.1118961186329698,5649,True,8.300933212615332
1b82b665,3806,6.106594455886377,5.471325025750498,0.635269430135879,5.3279506043090645,4.563466380188205,1.8322858644251685,2.631664576974021,0.7993787125488603,2.0543592004465823,0.5107434703258547,3806,True,5.471325025750498
7d57c75d,4405,14.198113996829491,13.56156565461946,0.636548342210034,9.496515323495858,9.632528079445478,-9.136973893302848,-9.458251937033538,-0.3212780437306906,1.9320391891756288,0.9266513352646076,4405,True,13.56156565461946
5aa03df7,4871,6.58601427636249,5.927815676678568,0.6581985996839217,4.428558817491318,4.284692547406009,-1.6046212276741398,-1.7302726516884426,-0.1256514240143133,1.49781639850397,0.3310513496719378,4871,True,5.927815676678568
2ee0235b,5556,6.80295371229703,6.143866644276832,0.6590870680201979,5.516560475161393,4.665541543008169,4.893651907846635,3.29528328187801,-1.5983686259686456,1.4356716904081437,0.3351416871102803,5556,True,6.143866644276832
7b2c7b3c,2584,6.17273385674935,5.513171242363932,0.6595626143854174,4.325464396285458,3.688642243373351,-4.076308049536328,-2.8979595062182755,1.17834854331805,0.4096758908673479,0.1001446433179527,2584,True,5.513171242363932
7d50373e,5122,17.346724426910644,16.627453861545554,0.7192705653650897,13.270784854464056,16.01270380171416,-11.838211641298129,16.01270380171416,27.85091544301228,15.757563489935272,0.1182910484325461,5122,True,16.627453861545554
58fa8486,4475,11.865701003853058,11.104087830481213,0.7616131733718454,9.975671508379628,9.226771776497031,7.450983240222805,7.224288204099567,-0.2266950361232509,0.8631150660518495,0.112007753116452,4475,True,11.104087830481213
65156b96,3221,6.076781706471203,5.279385827674198,0.7973958787970048,3.6749984476870776,4.097674103819077,-0.5506830176963263,1.5244717769192049,2.0751547946155413,1.6294457291052242,0.2325935125470382,3221,True,5.279385827674198
fa667be2,7296,8.802015991385062,7.980894227850388,0.8211217635346735,7.083858278507971,6.72877492825348,7.083858278507971,6.720243827149,-0.3636144513589787,1.8206533152733109,0.8121002523767327,7296,True,7.980894227850388
e737965a,5955,9.897022674368223,9.07572150485193,0.8213011695162926,8.568905121746369,7.781191995417789,1.1671989924423671,2.634458536078684,1.467259543636331,1.5755766506662907,0.29674240581922,5955,True,9.07572150485193
206b6193,6535,36.50899923584182,35.67965185566247,0.8293473801793496,31.507857689364076,31.697470079289744,31.507857689364076,31.697470079289744,0.1896123899256648,2.0897633368964725,0.1388632698247737,6535,True,35.67965185566247
699ea575,4120,10.392889600471303,9.531698139163383,0.8611914613079215,7.755516990291721,7.232216102048249,-6.656123786408639,-5.194391293205925,1.46173249320271,0.2671556525058086,0.1130127679158414,4120,True,9.531698139163383
79507629,5302,12.57032003546627,11.668831074489674,0.9014889609765966,10.769713315730124,10.42361577566884,10.769660505469846,10.42361577566884,-0.3460447298009843,1.3120193698929672,0.1083338868124825,5302,True,11.668831074489674
9af1ffd0,3525,18.128053838502368,17.221213450913826,0.9068403875885416,12.54686808510669,12.14103702518348,12.499809929078376,12.140045378404023,-0.3597645506743613,0.977748051487242,0.1370525999943506,3525,True,17.221213450913826
23b9beb0,7340,5.499363741994015,4.562134531921975,0.93722921007204,3.898260217983722,3.213240154194055,-2.8611975476840663,0.949949189021102,3.8111467367051888,1.967054289817624,0.3613380699093973,7340,True,4.562134531921975
c03d4aed,4641,12.583094329136486,11.599049008775747,0.9840453203607372,10.147720318897342,9.28647371693568,-9.3034410687362,-7.612033643707114,1.6914074250291091,1.72851816147295,0.6428005043622993,4641,True,11.599049008775747
173ed841,4883,15.749385734659596,14.741102134488871,1.0082836001707225,11.22831865351474,12.55666297371093,10.54889616647792,-9.977498915898837,-20.52639508237676,14.197630929315492,0.5009336814114942,4883,True,14.741102134488871
55efee7f,4801,25.83515609352923,24.82433237261068,1.0108237209185518,21.817810872735148,21.024401602291423,18.024496979796314,16.70635552333164,-1.3181414564646938,0.789626200057738,0.5402839639325347,4801,True,24.82433237261068
58850d2c,4995,14.887955622671049,13.843433685058264,1.0445219376127852,14.052264264264265,13.00567937681113,14.052252252252249,13.00412263711791,-1.048129615134334,0.5217696730568022,0.4203766874040067,4995,True,13.843433685058264
177622d7,3154,10.172841347696949,9.112845370948175,1.0599959767487732,8.682390615430874,6.707971323351965,-8.542542803135182,6.682026919607321,15.22456972274253,8.644565080241836,0.1127860434209289,3154,True,9.112845370948175
aee6393a,5865,4.665683726709421,3.4087501553666324,1.2569335713427887,3.263079283887448,2.959262761913343,-3.239740835464604,2.02910747815045,5.268848313615036,1.1326678737096236,0.3397590869674083,5865,True,3.4087501553666324
95b559e7,2887,20.38335913388356,19.1141945808778,1.269164553005762,19.18896085902307,17.949335569417986,-19.18896085902307,-17.94438520469803,1.2445756543250284,0.6918913675093981,0.5219283069181433,2887,True,19.1141945808778
8b12bab6,5234,15.81125639210872,14.407352582381469,1.403903809727252,12.055089797478471,11.132105876806666,-11.5074512800925,-9.486535256130692,2.020916023961807,0.5362184026101565,0.5855212861814985,5234,True,14.407352582381469
8bb9c1e6,4546,5.877089429163017,4.445142281554967,1.4319471476080503,5.133669159700729,3.384234073812956,4.9274747030354975,3.0863329193281017,-1.8411417837074089,1.0772028245748575,0.2845639982269894,4546,True,4.445142281554967
a8ed028a,5538,19.489193238623272,17.99583250665655,1.493360731966721,16.590236547940613,16.451790047999918,10.182446732276814,-16.3591318336942,-26.54157856597103,15.965667457388262,0.120414139536443,5538,True,17.99583250665655
43e16325,3720,45.776662453735184,44.237416619009466,1.539245834725719,37.52084139784927,36.59514822687,-37.50433602150516,-36.59514822687,0.9091877946352064,1.4679622261603906,0.5006094154108317,3720,True,44.237416619009466
ec0d597b,4616,16.44325138720608,14.897929300328212,1.5453220868778672,10.93068240901264,9.793963996917052,-10.40349436741826,-8.774371310721136,1.6291230566971333,1.2672308897261215,0.1215526250490448,4616,True,14.897929300328212
25fd32b3,2885,3.1781649872704114,1.5280153825134648,1.6501496047569466,2.9289497400351503,1.3001607528080084,-2.9131646447145587,-1.2367759226035029,1.6763887221110223,1.0119941596589943,0.1139231112212115,2885,True,1.5280153825134648
b85f7b06,3803,3.569865119414346,1.9150283348350376,1.6548367845793082,3.0282540099919464,1.4854627428042977,-2.7787352090452604,-0.767080002688845,2.0116552063564077,1.5388884497120807,0.3285144833573099,3803,True,1.9150283348350376
c03fba65,3699,21.282442302902982,19.616513373651983,1.6659289292510024,16.810254123459256,17.76645265761625,-16.421224656120735,17.70800177334015,34.12922642946088,19.9309889569678,0.4530241639391192,3699,True,19.616513373651983
6e6d122c,5632,9.11700946941914,7.4492738281769455,1.667735641242194,6.407167968749824,5.458460951419303,-4.142622514203968,-1.480912077801929,2.66171043640204,1.6579307485435526,0.5693025160563918,5632,True,7.4492738281769455
3aaa2b30,4711,17.520232328990414,15.848595933303155,1.6716363956872566,15.645612396518503,14.153055826981351,-14.627191679048616,-13.591841779726266,1.035349899322314,1.6677604912620112,0.5199284415382941,4711,True,15.848595933303155
f074d277,2453,12.187719616802816,10.450025663966557,1.737693952836258,10.561748878923517,9.277826578945522,-10.263094170403267,-7.952107096310272,2.310987074092996,0.6085491379669441,0.2257694905237475,2453,True,10.450025663966557
2acc78d4,4266,13.62623440259144,11.887752986145028,1.7384814164464135,9.70119081106387,8.38358529808199,-9.289207688700932,-7.532722272108886,1.7564854165920312,1.121545673088045,0.5215031109725548,4266,True,11.887752986145028
5b7b6324,6564,17.673226229685234,15.904613722365008,1.768612507320226,14.51312157221217,12.47226129006075,-13.925300121877044,-10.220908946576378,3.704391175300665,1.5272679771068165,0.3514201914232444,6564,True,15.904613722365008
cf50c9d1,4858,31.56819712560828,29.74443209622998,1.8237650293783003,29.84123713462404,28.2745942950625,29.84123713462404,28.2745942950625,-1.5666428395615255,1.3484039405821384,0.3336160771063121,4858,True,29.74443209622998
d0a0e7b5,3816,11.67690370726262,9.73135647850402,1.9455472287586024,10.458778825996006,8.548949211025283,-10.440901467505448,-8.376591499332822,2.064309968172644,0.8202382231113962,0.9023978288965422,3816,True,9.73135647850402
9c350a6a,6052,17.397946606336834,15.241039934288054,2.1569066720487804,13.964730667546894,12.319803180474278,-13.271432584268204,-10.957565010111953,2.313867574156249,1.0390071446123352,0.3195567935945416,6052,True,15.241039934288054
5a63b5d1,6217,22.19668681687348,20.013889543603558,2.182797273269923,16.876741189370968,18.004202416870495,-13.814759525342104,18.004202416870495,31.8189619422126,17.383937973944843,0.627270615055032,6217,True,20.013889543603558
c59b6c4a,5499,20.95260342812808,18.769491732105923,2.1831116960221597,18.349145299144343,16.317729289404856,18.349145299144343,16.3135334159804,-2.035611883163947,0.8971695172301062,0.2939087779476872,5499,True,18.769491732105923
90386ee4,3840,10.15295461024554,7.9550394784377,2.1979151318078385,8.290309895833206,5.663146445011464,-8.290309895833206,-5.606668866785008,2.6836410290482204,1.8024378675094443,0.1060428059393006,3840,True,7.9550394784377
3e678ea7,6858,10.229911981746914,7.98812817066829,2.241783811078625,8.43122484689507,5.735285217243481,-8.1270195392253,-4.665693434831314,3.4613261043939976,1.113875834561457,0.4222389984476606,6858,True,7.98812817066829
e25f1537,3177,13.983064934043927,11.663243668027157,2.3198212660167723,11.976342461788295,9.74015150483574,-11.976342461788295,2.973729936003593,14.950072397791883,7.801127840749082,0.2408405712973653,3177,True,11.663243668027157
4c3df468,5392,19.8146170218016,17.429581451130055,2.385035570671548,14.257106825163223,14.953127067724385,8.19840133590162,-14.940989173032394,-23.13939050893399,13.461270451418136,0.5846140923155474,5392,True,17.429581451130055
bd6f0e19,5140,10.118149844909516,7.707255232595216,2.4108946123143014,9.28358171206204,7.109841675632986,-9.28066342412429,-7.109841675632986,2.170821748491308,1.8819376483710304,0.1262114545976143,5140,True,7.707255232595216
2b547943,3480,12.241457142013664,9.826185111761744,2.41527203025192,10.497290229884728,8.639244326198543,-9.89807758620625,-7.403423122109709,2.494654464096552,0.975895899962378,0.3485660222698681,3480,True,9.826185111761744
1a730ac2,4605,17.31824549777995,14.896870988948908,2.421374508831043,13.341376767051347,13.12280952647123,8.299474488947977,-12.980914906671584,-21.280389395619547,11.467075654557922,0.5798558282383404,4605,True,14.896870988948908
11d0f5ac,4883,22.16920519412397,19.670217384671624,2.4989878094523483,19.27818963751785,17.08640954391478,-19.230178169158236,-16.443698258148316,2.786479911009908,0.4980050793587046,0.5145323027687585,4883,True,19.670217384671624
f72b268f,6404,12.93812397222547,10.2757420099083,2.66238196231717,11.054751717676488,8.762892742987177,-9.336869144284885,-7.279349557175578,2.057519587109289,1.8185566188836284,0.3891398515852327,6404,True,10.2757420099083
da3cf798,5844,19.28336513074569,16.52436033707416,2.759004793671526,15.122811426436511,15.41367898265936,13.22830081667862,-15.405273768888597,-28.633574585567224,17.71526317096779,0.6153417562408983,5844,True,16.52436033707416
e730c32b,4728,11.654671854511829,8.789324032469612,2.8653478220422155,10.558796531301684,7.922628317019185,-10.405145939084909,-6.900111431524372,3.5050345075605525,0.5194049664028212,0.8592182796241112,4728,True,8.789324032469612
3407f5bf,3638,25.217496457522568,22.129064140198423,3.088432317324145,22.37781198540181,14.50975279784788,-22.37409016022345,14.4945843152943,36.86867447551775,21.904308592625476,0.1168719148637507,3638,True,22.129064140198423
a7fc3e6b,4764,18.14952935899368,15.04054904132115,3.1089803176725326,14.988098236775594,11.78504258505858,-14.988098236775594,-11.319539464941954,3.668558771833655,1.8376106843447344,0.3330161030359382,4764,True,15.04054904132115
09053135,5907,13.261553626472296,10.149517170517232,3.112036455955065,12.283340104961097,8.646178718117886,-12.254980531573668,-8.581940501454527,3.673040030119164,1.7515263574813371,0.1170568186673035,5907,True,10.149517170517232
c2c6fc71,7119,11.767462410523247,8.337988108844373,3.4294743016788747,10.212803764573264,6.995478186751516,-9.649252704030962,-5.803316536230452,3.845936167800504,1.5790466904509322,0.3963915368481387,7119,True,8.337988108844373
1a68190b,4474,17.70394339546941,14.169918260019438,3.534025135449971,12.680601251952652,10.888866261099627,8.756005811843064,-10.812410855073129,-19.56841666691617,10.900915054904392,0.1192553873587201,4474,True,14.169918260019438
3bbe1f5d,6918,10.572803005133604,6.785444695958427,3.787358309175177,9.583141081236942,6.311150304149477,-9.17250505926518,-4.645556950938317,4.526948108326867,2.002777792072556,0.2843104867649799,6918,True,6.785444695958427
729f4217,6195,24.749927004190724,20.875720022278152,3.874206981912572,18.55776916439721,20.084326020182903,-15.712665047502735,20.084326020182903,35.796991067685646,19.58808711316355,0.1090425807083868,6195,True,20.875720022278152
46a7190b,4215,13.31037471543342,9.159461288865392,4.150913426568028,10.620455516014502,6.949758313750544,-10.548066429419034,-5.953416443085095,4.594649986333936,1.5514777423082415,0.6849379652113461,4215,True,9.159461288865392
8b95d6d1,1731,17.73886751943369,13.31701902723916,4.421848492194529,14.073864817029277,12.21535601876077,-14.01179664832736,12.192000903421702,26.20379755174909,15.808751243972518,0.1241629745814449,1731,True,13.31701902723916
0849b4e2,5537,20.880992081660462,16.33621424787829,4.544777833782177,19.24998555234749,10.623417468029114,-19.24998555234749,10.315909117739036,29.56589467008653,16.928186743772514,0.1105505598066436,5537,True,16.33621424787829
71ccf778,2698,11.75441557208832,7.186344334031013,4.568071238057309,9.352798369457783,6.438680072594215,-9.352798369457783,6.348000602613205,15.700798972071007,7.349305563542313,0.1041983450849457,2698,True,7.186344334031013
14fee784,4910,26.382149942119828,21.663622506082472,4.718527436037356,16.864549899863697,18.595659905056703,-11.36429328402434,13.384328737367928,24.748622021392265,12.55706025731918,0.3116938048724123,4910,True,21.663622506082472
10b89021,5414,20.074874207416,15.147262680301816,4.927611527114182,14.546592168928154,14.509872772225233,-13.171741781159977,14.509872772225233,27.681614553385224,14.612717055154466,0.1429871300393159,5414,True,15.147262680301816
d60430e6,2511,13.482880995378563,8.38858658523307,5.094294410145494,10.802409398831175,7.3100713035737295,-6.829115890358614,6.3269544981115216,13.15607038847016,6.881190842792915,0.3061353051903985,2511,True,8.38858658523307
5aa403d0,3118,30.859586604147957,25.623842092380205,5.235744511767749,23.10237331451906,24.3111409298489,22.39564464218635,-24.31108158453159,-46.70672622671794,27.13062897146932,0.1458360378038321,3118,True,25.623842092380205
739a914f,5505,21.606725300930428,16.168195593639414,5.438529707291014,19.299894641835845,12.813266952867636,-19.299894641835845,10.788779344789845,30.08867398662569,17.570169409053364,0.1324806525651176,5505,True,16.168195593639414
77e4821c,5393,19.218605395377665,13.62819760562856,5.590407789749104,16.28698868904186,11.216330701641931,-16.28698868904186,-10.324334718440063,5.962653970601794,1.6152177183722567,0.1170220050498791,5393,True,13.62819760562856
2f19d536,3088,11.76751191764084,5.865266891167627,5.902245026473214,9.669183938146126,5.472601724379328,-9.55133419722778,5.3104830795969145,14.861817276824722,8.491324926815519,0.1078172110137121,3088,True,5.865266891167627
0e5e560d,3253,16.57806242900861,9.98276935113418,6.59529307787443,12.833310790337736,9.22157510121219,8.271017522642248,-7.78501669409114,-16.056034216733384,9.680635082356163,0.1214340825270916,3253,True,9.98276935113418
bffe3082,5723,20.05371253155082,12.733989213148236,7.319723318402582,18.75523151737144,9.963508574007449,18.72563165713609,-5.61258721883226,-24.338218875968344,14.490173920174668,0.4643768884800776,5723,True,12.733989213148236
9298ad5b,3964,20.24325927920871,12.852455705501788,7.390803573706924,12.72231079492009,9.973288914580232,12.034424820237492,-7.550854368156405,-19.585279188393912,11.741145768775583,0.1205487903815694,3964,True,12.852455705501788
e0079ed1,3471,16.802534845215824,9.235870855365434,7.56666398985039,12.789717660906971,7.924562984015194,10.822757130889014,-7.065785811948572,-17.88854294283756,7.932672763211234,0.5830708644975147,3471,True,9.235870855365434
4121c517,3723,19.66735428485176,11.703125068583006,7.964229216268755,15.453263497500368,10.407462149925456,10.853118453267026,-8.38635813282409,-19.23947658609116,10.496534134476656,0.6636297925033361,3723,True,11.703125068583006
d924e971,3184,42.0791468561129,34.05636763252343,8.022779223589467,37.898087310053874,27.87961048147696,37.885562184423925,-27.87961048147696,-65.76517266590089,36.09893841814864,0.5543539789916565,3184,True,34.05636763252343
98bc6f66,6063,22.97772255059666,14.934637450903464,8.043085099693197,16.66681016052634,13.764353465850244,13.835749629557746,-13.529684384238797,-27.365434013796538,18.19490926218325,0.1305031563039662,6063,True,14.934637450903464
da940160,5132,19.377308193419296,11.01162710211114,8.365681091308156,15.79399454459796,9.480807809090903,15.79399454459796,-9.447298660336802,-25.24129320493476,15.139051850773551,0.5306845994292111,5132,True,11.01162710211114
015fe0d2,4296,29.063678352234877,20.49480547785734,8.568872874377533,23.357113594967835,17.613550488111255,23.220423650845333,-17.584413071755037,-40.8048367226004,22.67975584604632,0.3746452910094859,4296,True,20.49480547785734
481de5fc,5952,24.84955492643491,15.659142545666462,9.190412380768446,18.734778226397065,14.35877788203923,-17.672358871617387,14.35877788203923,32.03113675365661,16.426517750757956,0.5123948855943965,5952,True,15.659142545666462
8c167025,5368,20.766753664398266,11.46072955320626,9.306024111192002,17.145694858972696,9.464023196610668,16.418362519215314,-9.356330006034682,-25.77469252524997,14.055026056550616,0.3230505697199852,5368,True,11.46072955320626
dd64382d,3124,14.74360581402656,5.437041305051306,9.306564508975251,12.863607554757753,4.225330103682586,12.863607554757753,-4.218844582055353,-17.082452136813107,9.318431748224294,0.1106256841530957,3124,True,5.437041305051306
81fc01c6,5909,24.191843675904263,14.65049496759142,9.541348708312848,20.54899813904577,10.04390213539985,19.62411067926981,-8.53597439953906,-28.16008507880888,18.40268077809425,0.1467729028863296,5909,True,14.65049496759142
bb682ebd,4139,29.306350676689007,19.678497722973663,9.627852953715344,24.20538535963247,17.372447120275865,23.941964243473542,-17.346750222369884,-41.28871446584344,23.62121827950665,0.6060931550088782,4139,True,19.678497722973663
