well,rows,rmse,mae,bias,baseline_rmse,geometry_rmse,rmse_improvement_vs_baseline,rmse_improvement_vs_geometry,learned_alpha,oracle_alpha
c2c6fc71,7119,9.966567186423458,8.538240521966111,-7.768325706895905,11.767462410523247,9.021635784271602,1.80089522409979,-0.9449314021518553,0.6429303725007087,1.0
2cee0cba,5500,9.891487418907545,8.238638709076596,7.046016866083601,121.53720357494475,9.891487418907545,111.64571615603721,0.0,1.0,1.0
fd3b4faa,5022,9.864594336670866,8.42535402338527,-8.256455063456496,30.941498016102923,6.634743459016214,21.076903679432057,-3.229850877654652,0.8001979944739684,1.0
9ad5410a,4205,9.840732273419754,8.751839143787778,-0.2577410030199723,118.4013891219201,8.806309183702732,108.56065684850034,-1.0344230897170217,0.9681022050156028,1.0
fa667be2,7296,9.828660000496427,8.715132675225004,8.715132675225004,8.802015991385062,10.400291720417664,-1.026644009111365,0.5716317199212373,0.6919114798729757,0.0
2fe023be,4221,9.758374874999285,7.445149855533606,-1.0800468026384156,41.61042842341926,12.289116684378882,31.852053548419974,2.530741809379597,0.7899550555671208,0.75
3a223519,4583,9.752658671182843,7.360083209779677,7.163901903092144,9.401162306681243,9.944190404261688,-0.3514963645015996,0.19153173307884508,0.6660683140942677,0.0
8a3da6d1,4593,9.749377911796007,8.095485653222905,-7.022810210133897,9.412246097229765,9.83895303928164,-0.3371318145662414,0.08957512748563268,0.8100510222233734,0.0
5d11dfb5,5895,9.746842976573348,7.401970476298015,0.9151595129950704,9.758377072411292,9.80844910609653,0.011534095837944847,0.06160612952318267,0.6802313072520653,0.5
1aaf1da0,4804,9.725139320353994,8.184088876415567,-7.3607494422359645,9.288199403984146,9.86857945052155,-0.4369399163698482,0.14344013016755497,0.7716355716350992,0.0
70925e23,5947,9.709023258060226,8.06784377055278,2.3831413667089856,58.38243036352335,12.898913423362618,48.67340710546312,3.1898901653023923,0.8440333972521571,0.75
e25f1537,3177,9.707593896893028,8.93559828564887,-1.2922363051834866,13.983064934043929,11.745262504961785,4.275471037150901,2.0376686080687563,0.704813901582634,0.5
4b831d20,7312,9.673303522251217,7.401559284646053,5.2259421788419145,112.77112973794519,14.732921362968435,103.09782621569397,5.059617840717218,0.9348953005815928,1.0
81fc01c6,5909,9.662254874350724,7.031644684685973,-1.82932409551797,24.191843675904266,15.320584547272135,14.529588801553542,5.658329672921411,0.7290961532845414,0.75
a6f967fb,4670,9.647857304070438,7.780206231678465,5.870042789909919,72.0174039362943,13.192039334236458,62.36954663222386,3.54418203016602,0.9112229995749677,1.0
f9fc81aa,5598,9.629579136409163,6.355049342502803,-5.657898295335614,31.566190765934245,9.347738866693078,21.936611629525082,-0.2818402697160849,0.7753685371869282,1.0
f053a1b9,4108,9.609951158193004,8.572683278152574,8.475116110524368,10.028295659116962,9.429349723404842,0.4183445009239577,-0.18060143478816215,0.6917261705446714,1.0
347242c8,3595,9.56768958637308,8.271075263383464,-8.271075263383464,42.020137458900365,2.301600495238957,32.45244787252729,-7.2660890911341225,0.7819038313251964,1.0
20096916,5133,9.556150613924142,7.91772681973682,-7.726077722493079,10.457150039432173,9.30900291625119,0.9009994255080311,-0.2471476976729523,0.7675212504029989,1.0
cbe51de1,3963,9.551937133273134,7.307315958547227,-4.635906400929912,13.78742645298159,12.879691856008472,4.235489319708456,3.327754722735339,0.7166954254346782,0.5
8478df29,4857,9.547719527341998,8.35673485976734,1.2691952598343945,72.8791446953242,12.836706817331452,63.331425167982204,3.2889872899894534,0.8478648660728636,1.0
a645da9a,5153,9.516947081897206,8.096029981963406,-3.900291203838053,28.730098162618717,10.530717261375054,19.21315108072151,1.0137701794778486,0.8808980838325116,0.75
9c211c53,7265,9.479441002731193,8.281930693847084,-7.875191906912363,43.7393548629094,4.664949414959964,34.25991386017821,-4.814491587771228,0.8220256059201081,1.0
5397ceb1,5255,9.467156075604088,7.314950750536391,-3.4180760729513775,126.6511902263239,8.768171978423702,117.18403415071981,-0.6989840971803858,0.9913159924180944,1.0
9283ae69,3371,9.457974475570992,8.646860856094312,-7.74747872397179,21.692864756839835,6.253741957266277,12.234890281268843,-3.204232518304716,0.7328267127370713,1.0
f56d3ace,5432,9.453944667157094,7.123782955651017,5.0057937900020795,27.345416775582216,5.780016361157133,17.89147210842512,-3.6739283059999606,0.6777518044530431,1.0
699ea575,4120,9.435067298592905,7.18569037938362,-5.083304768056461,10.392889600471305,9.190201393003042,0.9578223018783998,-0.24486590558986343,0.7755577909134526,1.0
198a5607,6251,9.420650648893886,7.1854660293272765,6.699697268881256,9.944851115115334,9.272200002036794,0.5242004662214477,-0.14845064685709275,0.7511450355556523,1.0
bb682ebd,4139,9.414290677055947,7.91258047663194,-7.4176386309575175,29.306350676689007,19.296520061415627,19.892059999633062,9.88222938435968,0.7699420681709996,0.5
2b06ad65,4256,9.396399287880104,7.962222550878149,-7.853407629600628,26.607167537801953,3.1548265887922478,17.21076824992185,-6.241572699087857,0.7216345788132205,1.0
97cd5bf9,3449,9.383560440520762,7.78520927507854,-2.5987057811777556,9.273936692075774,9.430407130151027,-0.10962374844498868,0.04684668963026439,0.7123989997758082,0.0
e737965a,5955,9.374543134713445,8.067115183236831,2.4342002943484613,9.897022674368223,9.214851181381846,0.5224795396547783,-0.15969195333159902,0.6742835435676209,1.0
2d0c268a,4550,9.344687677024682,7.879257012242608,2.878266500559976,41.944790693929235,13.537841844228737,32.600103016904555,4.193154167204055,0.8216325070883994,0.75
c9fedcf3,3517,9.302592369390391,7.037267773399528,5.933790600291946,34.408144162075374,5.2553890522531255,25.105551792684984,-4.047203317137265,0.6863130751276015,1.0
14ad5efb,5842,9.28819000875578,8.024958680753556,7.9585638789819715,31.247825362650136,5.2168036903747295,21.959635353894356,-4.071386318381051,0.7706735871172152,1.0
4f4afcc6,5645,9.285869739080471,7.432292919456669,1.5358807789427043,8.324204115356522,9.816098838720864,-0.9616656237239489,0.5302290996403922,0.6833445704929132,0.0
2ddad940,5331,9.218893791763966,7.8396912774393455,4.442758638233702,7.645816438023014,9.772433142499724,-1.5730773537409517,0.5535393507357576,0.7558653468536998,0.0
511e1db0,3821,9.189586096164932,8.026640639910001,-7.861882373953476,45.8429700541643,1.9337295072058913,36.65338395799937,-7.255856588959041,0.8103579501674827,1.0
b4f37e6e,2992,9.178864255266603,6.78996866554276,-6.599434421204422,5.063202214180289,13.144385935208035,-4.115662041086314,3.965521679941432,0.7246882580538443,0.25
cdc60a53,5878,9.157153731098854,7.284911460526757,1.776760993377264,8.315926094659538,9.543889966524285,-0.8412276364393154,0.3867362354254311,0.708073665131063,0.0
729665c0,4263,9.128861353519524,7.7010623998881105,-5.44385289061252,128.73848080464006,9.128861353519524,119.60961945112054,0.0,1.0,1.0
3bbe1f5d,6918,9.125335806217839,8.258683740292991,-7.6826597558440035,10.572803005133604,8.636156418937235,1.4474671989157653,-0.48917938728060406,0.7068686003810355,1.0
6a8fa194,3017,9.124605226539451,7.0211439642120235,7.001227549118769,44.621916713593635,7.405991812415445,35.49731148705418,-1.7186134141240057,0.6998738193321813,0.75
d40f61d5,4039,9.124242904992887,8.283078038942646,8.224780810692096,23.357599619128916,4.454769095916646,14.233356714136029,-4.669473809076241,0.7042636245943866,1.0
d114d9c2,6206,9.080218158757177,7.840443426197388,7.431258407520675,7.69852853923108,9.47827928441687,-1.3816896195260968,0.39806112565969265,0.8061140735486236,0.0
0e5e560d,3253,9.067188176495401,7.675715149099172,-3.478343811908703,16.57806242900861,10.350191522040221,7.51087425251321,1.2830033455448202,0.717235406352765,0.75
bffe3082,5723,9.061793296618092,7.427017219398292,-1.3901651736652227,20.05371253155082,12.644060472785682,10.991919234932727,3.5822671761675906,0.8140742630435623,0.75
9ae248be,5271,8.992372830716457,7.181284105051656,0.8567659152461594,28.40990867808419,8.94143476542199,19.41753584736773,-0.050938065294467094,0.8352276420857617,1.0
f0188a48,4170,8.96330352741661,7.697309926484772,-5.36642164602884,48.32764443313781,5.78243673837841,39.36434090572121,-3.1808667890382,0.8272674962335974,1.0
ea0b99b7,9239,8.962167637545178,6.966819829413763,-6.305391202315715,12.15975654126152,7.579801717853191,3.1975889037163423,-1.3823659196919875,0.599526170236982,1.0
7256229b,5415,8.958046355369074,6.706460878366521,-6.18707659242657,34.1515618198228,6.121313416231586,25.19351546445373,-2.8367329391374883,0.8003361771749535,1.0
8b9d8326,6163,8.953831248976224,6.188015400351799,4.932687797197509,6.582552988433189,10.319469553933185,-2.3712782605430345,1.3656383049569616,0.7075934197182078,0.0
d50c649a,4873,8.938195652549311,8.339920533999539,5.084229303939643,53.18309455230095,5.097605317756859,44.24489889975164,-3.840590334792452,0.8296458968889379,1.0
9f0c7bae,2542,8.924482385241284,6.41550405682283,6.017705740660518,22.76466283398656,5.402517874706777,13.840180448745276,-3.5219645105345068,0.5470148502675801,0.75
0c1b160c,5054,8.90357742664047,5.578027976047483,-4.882454982730945,32.44802487338768,7.985942773595505,23.54444744674721,-0.9176346530449662,0.8560079591160595,1.0
eb934281,5971,8.839936744085385,6.773748397782215,-5.933257392318056,33.70708280343042,3.469882403474735,24.867146059345032,-5.3700543406106505,0.7647414911257453,1.0
fde20ecf,4667,8.82188698978701,7.2578758261560194,-7.2578758261560194,13.336251964043354,14.010770300759045,4.514364974256344,5.1888833109720345,0.739091642181747,0.5
76201745,4448,8.809761618155287,6.654752166720646,3.31603929093868,7.881811891978768,9.38640616741622,-0.9279497261765188,0.5766445492609336,0.6867922792299911,0.0
f03f10fe,4145,8.736340560651389,7.676713004413757,-0.9310089527563631,44.232539035377606,9.050141829913809,35.496198474726214,0.31380126926242013,0.8177416050528197,1.0
3c3dbcbc,5069,8.708059209847383,7.656706110306853,0.9860179083198627,8.29349171896155,8.708059209847383,-0.4145674908858332,0.0,1.0,0.0
10b89021,5414,8.690587839427451,7.7745330213078105,6.572955244187198,20.074874207416,13.806664331565058,11.384286367988548,5.116076492137607,0.7513653516550591,0.5
2075c696,3188,8.663100795967841,6.781318941085766,-5.884332700712804,16.68472972903638,20.164045007949788,8.02162893306854,11.500944211981947,0.6344399357874111,0.5
d4f60a28,4501,8.63804254633256,7.339089940981787,-4.21830377768288,50.875483086839694,6.239468876642046,42.23744054050714,-2.3985736696905144,0.8249778241482906,1.0
47ee27ab,6397,8.615105463851203,6.92756075903188,-6.001537015392277,70.77638297517858,6.5425998656291755,62.16127751132738,-2.072505598222027,0.8949676323142277,1.0
bf39bc20,3303,8.607060751098945,6.284381776300888,-3.2030926390841485,19.879214566069802,8.527145310026352,11.272153814970856,-0.0799154410725933,0.7699710528478916,1.0
c2717d4f,4721,8.574921054759479,7.639365746186868,-5.546015289045502,8.452559650622254,8.641403031542634,-0.12236140413722474,0.06648197678315526,0.6884633209266582,0.0
992ce078,2879,8.542128007517052,7.504609136531391,-7.504609136531391,45.45044651864288,3.763235850378304,36.90831851112583,-4.778892157138747,0.7653724390640927,1.0
90386ee4,3840,8.538259527547089,6.450363212968488,-6.4361485422085005,10.152954610245539,8.16738070614047,1.61469508269845,-0.37087882140661854,0.7925459076064475,1.0
bd6f0e19,5140,8.447275334191206,7.79004902212902,-7.79004902212902,10.118149844909517,7.849907160893072,1.6708745107183116,-0.5973681732981335,0.726553695728785,1.0
12203f2a,3261,8.420411914879155,7.345855693609516,6.576697071940166,8.941811107673741,12.495919326372038,0.5213991927945862,4.075507411492882,0.708472520460374,0.5
82fcf37c,6014,8.414239007040528,7.292890707327692,7.14845937275279,64.19369672351205,4.394907581890615,55.77945771647152,-4.019331425149914,0.8630888505577662,1.0
3bfee975,3603,8.408338971120457,7.2137035310364634,3.040908770051394,7.840543276658913,8.924866865464331,-0.5677956944615445,0.5165278943438736,0.7040846872185623,0.0
3ac16ad0,5649,8.375721997738392,6.13722468182936,-1.6348113159448192,8.880546118495223,8.296155160891683,0.5048241207568314,-0.07956683684670907,0.7842748231654069,1.0
3ef98781,3892,8.360749989475952,7.261744548696539,6.235249148959327,14.209755774984783,12.955503310770075,5.849005785508831,4.594753321294123,0.7029540770837115,0.5
9a8ae0d6,6294,8.329185583026995,6.047156723143178,3.457887505356092,145.57062945862435,8.329185583026995,137.24144387559735,0.0,1.0,1.0
dd7d638e,4301,8.327834154896589,7.235477054012135,6.893854641674994,24.40094609841319,6.46138412896129,16.0731119435166,-1.8664500259352987,0.7641803127441281,1.0
4f4ac5ce,5162,8.292686201395648,7.509922785233811,-1.6474202007543148,8.250612102027123,8.36174838744023,-0.04207409936852535,0.06906218604458125,0.6917923608499975,0.25
3e678ea7,6858,8.281917688841565,6.091065230472909,-5.4003807173161755,10.229911981746914,7.80485918487038,1.9479942929053493,-0.4770585039711852,0.7702254645892554,1.0
c908edd0,5293,8.256190578901746,7.288675715665333,-7.169426526144339,55.786498575025306,7.818049754585362,47.53030799612356,-0.4381408243163838,0.8073669902235963,1.0
203721ab,5730,8.252694405108707,6.998903022632167,2.1509909374657163,28.605373287106936,10.995372129107118,20.35267888199823,2.74267772399841,0.807072308987858,0.75
6ede926a,4938,8.240067410270056,6.969628622494116,6.682965548373199,51.100098012770914,6.5070066079769555,42.860030602500856,-1.7330608022931004,0.8006723889659004,1.0
a6ed2eff,5275,8.239382387482365,6.462854779544013,-3.4982659174212025,8.632582794631363,8.094693594531218,0.3932004071489974,-0.1446887929511469,0.7045399754424952,1.0
f07d7037,5563,8.234704193322894,7.252785605058166,-7.122127100217977,7.4960867974462735,8.565797218629163,-0.7386173958766209,0.3310930253062683,0.6938302281643164,0.0
726f3dc2,6723,8.218748594775217,6.123958902444599,5.528077761105907,6.931383638655225,8.698028697400577,-1.2873649561199922,0.4792801026253599,0.7470725499840164,0.0
be35c8f2,4226,8.143442571369627,5.519029147573055,4.255214970042948,25.751724995700105,4.530688285065769,17.608282424330476,-3.6127542863038586,0.7511782899713778,1.0
f2d4c8c9,6249,8.116723559044738,6.046372504570697,-5.325958487320364,39.00808105358792,4.225202954662281,30.891357494543186,-3.891520604382457,0.8504639187311922,1.0
e5864244,4469,8.076942396839193,6.9830713035181375,-4.796271025151343,129.28345449218924,20.333650981968546,121.20651209535004,12.256708585129353,0.8863454163991468,0.75
c43812e2,5527,8.021790911190928,6.526413050153294,5.564440249878653,7.016864008504025,8.490066634593836,-1.0049269026869032,0.4682757234029076,0.7249988726983747,0.0
1fee2b62,4641,8.00529606455517,7.233771169951547,-0.28859118213878393,8.271183690259376,8.056537911778298,0.265887625704206,0.05124184722312819,0.7380061198064973,0.75
70e1788b,9285,8.001407046594037,6.823123591015887,5.085114541201844,7.159206283115687,8.516995529952762,-0.8422007634783508,0.5155884833587248,0.6681945657170897,0.0
bd2c2f34,9823,7.995464242080684,7.098807056449976,0.04220417526409544,227.76471983528245,7.995464242080684,219.76925559320176,0.0,1.0,1.0
4e050c92,3705,7.942435678072439,5.537264627985582,4.980574657344511,6.760683545123174,8.486302408195064,-1.1817521329492644,0.543866730122625,0.6911590479345088,0.0
4ddde4c1,4472,7.922274584656546,5.959179028674917,-4.197678632592047,24.68837608088721,4.258680219456208,16.766101496230664,-3.663594365200338,0.7435805353093247,1.0
8c8348e8,3888,7.8950878106712254,5.948010780182195,5.066731697457486,6.541121071059431,8.468127278629352,-1.3539667396117947,0.5730394679581261,0.7243397839591238,0.0
c1d046f4,5513,7.8873964482507635,6.28763146156952,-4.856282901098458,162.2168604972852,7.8873964482507635,154.32946404903444,0.0,1.0,1.0
cd7f1687,4232,7.85345790350787,5.412889016144023,-0.876012974036161,41.19510813004694,10.677541672005555,33.34165022653907,2.824083768497685,0.766070412048383,0.75
8050c789,3077,7.835479126469366,6.5385687805140815,1.1316946832421761,7.786449457719408,7.861829260318766,-0.04902966874995762,0.02635013384939988,0.6598194234844486,0.0
da3cf798,5844,7.79507783396741,6.947867172930906,-6.589359113481498,19.283365130745686,15.677147019828183,11.488287296778276,7.882069185860773,0.7181830572106613,0.5
5a5269a9,6513,7.7784792239908604,6.387667400845257,2.460951570981971,5.863105043604518,8.582067724523172,-1.9153741803863422,0.803588500532312,0.7791013138397371,0.0
861e71df,4700,7.7534450668020325,6.664876225167228,5.134517586096043,70.46445040371104,10.692349280670589,62.71100533690901,2.9389042138685566,0.9603320868103326,0.75
b7974e66,5558,7.749721819417297,6.325359542881036,-3.0761310710013032,97.44835189069514,7.119427080040429,89.69863007127783,-0.6302947393768674,0.9837946148788925,1.0
7e208414,4226,7.718419705832583,6.73784960975006,6.480843686165387,6.381931414565357,8.201412274204648,-1.3364882912672265,0.4829925683720644,0.7366592567613917,0.0
5a5d1982,3894,7.642750430082756,6.578343758135653,-0.9903541870208565,24.26731870195435,6.412668220096831,16.624568271871592,-1.230082209985925,0.7764721229421526,1.0
8cc800b3,6576,7.616765934899923,6.693948940897488,6.245526433880625,26.838069122513243,15.785271745313596,19.22130318761332,8.168505810413674,0.752346325946831,0.75
93209a3d,4697,7.610965234880846,6.310591361326275,-2.030970177276978,44.36217965750995,12.229920355500568,36.751214422629104,4.618955120619722,0.8054718619627323,0.75
d60430e6,2511,7.582357091056508,6.12952659969443,-0.249355502401801,13.482880995378563,6.6712171169363295,5.900523904322055,-0.9111399741201787,0.5946395578128639,1.0
22c5f93f,5172,7.576416118340349,6.025281028339522,-0.9817095081560246,28.715576674223037,7.98824183519597,21.13916055588269,0.4118257168556205,0.8104289176123513,1.0
1590af81,3799,7.5100273071850685,6.533258196080647,3.6388118375170486,21.9690689059943,5.005953553022678,14.459041598809229,-2.5040737541623903,0.7561899064276892,1.0
6ea22614,5971,7.501654856483565,6.185133746457594,-3.431820424347007,35.15957404099597,7.107761329395049,27.657919184512405,-0.3938935270885162,0.8165418573110895,1.0
6e6d122c,5632,7.500187711097677,5.411206753280151,-2.119084783614663,9.11700946941914,7.089047551345188,1.6168217583214624,-0.4111401597524891,0.7557379046659884,1.0
b7fea9ef,3866,7.46225217091973,6.473805877067361,-0.5443188552274154,58.93560993584711,10.850838687852997,51.47335776492738,3.388586516933267,0.8162606954569612,0.75
1bcb2fcf,4524,7.446200756402864,6.010294946623375,-0.9642785667960849,24.222360178842493,6.9816319788405945,16.77615942243963,-0.46456877756226955,0.7401202451765132,1.0
c03b9305,4255,7.444437824947984,4.759867969775293,-3.280426781977507,7.1171172090817905,7.570945245381528,-0.3273206158661939,0.12650742043354324,0.7411956147268769,0.0
dc7f9757,4360,7.44240241616361,6.612087756339118,5.911940698846318,116.98436329763882,7.773643989089918,109.5419608814752,0.3312415729263085,0.9968671750156901,1.0
c96c018a,6236,7.426607703492533,6.222424550414413,-0.3180033957631294,26.152493289996816,9.929442299385732,18.725885586504283,2.502834595893199,0.731451688065046,0.75
e161bd0c,2949,7.414925387891731,6.354070882759937,6.157262375332811,15.786054781969536,3.7166977778256083,8.371129394077805,-3.698227610066123,0.5782272246124592,1.0
052d64df,2445,7.363938814080158,5.643814675535393,-0.5158902999107238,7.3962717049147795,7.343142916619429,0.03233289083462143,-0.020795897460729407,0.6023889778723003,1.0
dc5fbe29,5203,7.360800309793407,5.742541406740468,0.44519254404752134,28.574199795331232,8.098657358859692,21.213399485537824,0.7378570490662844,0.8240712730715211,1.0
7cbbd047,5121,7.324620644949724,6.0777430036718405,3.492019050894661,48.48652407140873,8.271596798279166,41.161903426459006,0.9469761533294418,0.8123929222571755,1.0
59f8b2e8,3747,7.315958009594561,5.898953330251989,-2.193785795787008,22.206007560060772,5.87363103685776,14.890049550466212,-1.4423269727368009,0.743027444656198,1.0
10a1281a,5609,7.279049463746354,6.412108201609025,5.3564055118894345,30.170809763159046,4.746775561665265,22.89176029941269,-2.532273902081089,0.6867199788205735,1.0
e0079ed1,3471,7.254114212466031,5.8184707529328765,-0.6248079174742744,16.802534845215824,7.250184595725143,9.548420632749792,-0.003929616740887987,0.7398918279871994,0.75
0d99f8e4,5823,7.235053361302248,6.142604119772117,0.8740256127802962,28.773833420113814,11.174375265546061,21.538780058811565,3.939321904243813,0.7597732802898635,0.75
d463e527,4767,7.209600367781701,5.820454546050821,4.0840559546490045,22.76056977874468,8.417090879911713,15.550969410962981,1.2074905121300121,0.7490401586867186,0.75
1e30dedf,4071,7.1535724462468515,5.907306156832295,4.328117417844025,36.819196410338655,11.335157443495847,29.665623964091804,4.181584997248995,0.877035192999678,0.75
3a824aa7,4201,7.129241284511562,5.467492274561624,4.801236099614097,5.690131490731758,7.574663704439771,-1.4391097937798039,0.4454224199282084,0.7887856848952656,0.0
2d9f6cb9,7338,7.089882657680656,6.257365162953887,5.777141324842712,33.52975357337872,8.029039341359722,26.439870915698066,0.9391566836790659,0.6984493549595476,0.75
9def2eb2,6003,7.067141935842242,5.8473365951240766,-1.3341751647097422,7.253592864593499,7.139060989334861,0.18645092875125702,0.07191905349261862,0.7542714785593482,0.5
cdc31d65,4840,7.003367264678044,5.121631116108757,-1.230697200125827,7.482412321764383,7.110486259758926,0.4790450570863394,0.1071189950808824,0.7742760102830885,0.75
b38e3116,6211,6.998899822205119,5.483093804881429,4.1943903653896095,32.80904305794724,5.901692549311684,25.810143235742125,-1.097207272893435,0.7941510694567762,1.0
ea3a0e38,10052,6.938324202751047,5.8525730579947775,1.285112081789832,225.91125143553532,6.938324202751047,218.9729272327843,0.0,1.0,1.0
940a48d9,3963,6.9330532032136,6.302555558072446,-4.170521884273608,60.581793596540315,10.097646854394302,53.64874039332672,3.1645936511807022,0.8259741464373055,1.0
2ee0235b,5556,6.880438082066588,5.5497580946620415,4.744518572194592,6.80295371229703,6.955570833143736,-0.07748436976955819,0.07513275107714801,0.6959979376883558,0.0
29b24409,5587,6.870440988851272,5.699729656916099,2.839832619897876,52.45923523457293,10.725574351821914,45.58879424572166,3.8551333629706415,0.769146514827153,0.75
c99f9fae,6361,6.868681749637963,4.705445476419396,4.530891195035737,5.40523137400998,7.74430254395195,-1.4634503756279829,0.8756207943139875,0.6409698116908141,0.0
08fecf00,5574,6.8477740145350445,5.445960612404997,-3.6227627580963575,31.55223154220965,5.035660900827521,24.704457527674606,-1.8121131137075235,0.7768747176859487,1.0
c36625df,4742,6.844903938517757,5.48887342790769,1.2469171428921042,22.440578270165027,9.229032468308699,15.59567433164727,2.3841285297909414,0.7191206457314034,0.75
d273674e,3899,6.841704845324451,5.443274502860162,-5.187609750626737,21.777560878307057,3.2273243271409084,14.935856032982606,-3.614380518183543,0.7092630052875483,1.0
2b034622,5203,6.8195840227879465,6.101671243305868,6.101671243305868,6.805621396093291,6.83502792958163,-0.013962626694655533,0.015443906793683126,0.7656675045685166,0.25
060ab2b8,6258,6.787574019549752,4.229549199226652,3.145972990582188,29.864724356632543,7.8347223709673575,23.07715033708279,1.0471483514176052,0.7286925656582722,0.75
18d24f7b,4558,6.7741903000503045,5.734684089090056,4.337300280996312,7.530076271970659,6.501525316147419,0.7558859719203541,-0.2726649839028852,0.7315652357191561,1.0
54a7e3c2,6155,6.745393278056569,5.892590024557433,-2.0293286205018606,28.98938159810067,8.8743183223608,22.243988320044103,2.128925044304231,0.8143601043606409,0.75
e46f4ef4,7195,6.74109114882116,5.160471951555556,-4.047830961916356,41.41989956687754,5.552258178421493,34.67880841805638,-1.188832970399667,0.8267268704141371,1.0
8b95d6d1,1731,6.740477456638786,6.467141919843432,6.467141919843432,17.73886751943369,14.93180396489987,10.998390062794904,8.191326508261085,0.7317774734236444,0.5
a6b8ac67,5453,6.740052199728974,5.734889459486792,2.7260813822474006,23.24663402481316,10.350609928884243,16.506581825084186,3.6105577291552686,0.717081663695162,0.75
865033f8,3557,6.719044896491268,4.81725827183011,4.706533451932158,19.449339668464894,5.9512070575544955,12.730294771973625,-0.7678378389367726,0.7331415928348747,1.0
9dede370,6297,6.7130843201791786,4.993225208825834,0.6698078937799898,92.0581290245119,16.64428100797719,85.34504470433272,9.931196687798014,0.8408782392938233,0.75
78a4a386,5119,6.711968386745745,5.667917918989534,-3.9030763324098166,59.40940289754857,5.288143801256592,52.69743451080282,-1.4238245854891538,0.9213589713306246,1.0
fa31da94,5027,6.682429178216301,5.940849711890455,-5.393142035538764,55.11804603076543,7.329698693944606,48.435616852549124,0.647269515728305,0.8167680374169779,1.0
7cd4bb31,6439,6.648382856564292,5.599102220625636,0.04773277113677984,5.9143797077311655,7.091430227495494,-0.7340031488331267,0.44304737093120217,0.7614212073925798,0.0
9719aa04,4871,6.632582726244732,4.44802472809878,3.260761908035083,24.595637617799348,7.614929117604146,17.963054891554616,0.9823463913594139,0.7055985504014399,0.75
1d3fbf02,2694,6.628469833176879,5.419154740453612,5.059253266545939,5.906372283901897,7.081092280476816,-0.7220975492749826,0.4526224472999365,0.6812396645193164,0.0
3ef6372a,4727,6.613557486991479,5.747529010461149,-0.20884793995566134,6.229379944022544,6.801424116916702,-0.3841775429689349,0.18786662992522274,0.7131617513437839,0.0
a3518960,4967,6.610122226302916,5.521995319461849,3.5863965222537897,7.100675858286987,6.492778995955118,0.49055363198407154,-0.1173432303477977,0.7192330024292272,1.0
d3df146b,5787,6.586419850434323,5.754438067915595,0.7473811531600602,24.519087371889423,7.8496537887895395,17.9326675214551,1.2632339383552162,0.7489379573569616,0.75
eafb863e,3568,6.512743156854558,4.721940564807395,2.7353947780787307,49.59969484836911,11.89340411544639,43.08695169151456,5.380660958591832,0.7505911560794475,0.75
fdfd57da,5236,6.491149816967468,5.282807038890803,5.108256300694527,27.330302534301172,2.7990009922013663,20.839152717333704,-3.6921488247661016,0.7891642624595662,1.0
19137a89,6267,6.461396369449905,5.6340378450425135,1.8224327276109735,55.52994163668449,13.994762910914652,49.06854526723458,7.533366541464747,0.771776506623086,0.75
999daf80,3564,6.4591722840824275,5.5795232070727545,1.953425859649916,19.409048419198164,4.915589951054623,12.949876135115737,-1.5435823330278042,0.6992486250571948,1.0
a0e92ed6,4897,6.408671671907098,5.263876483112106,-0.9532056509730245,109.46941206404344,6.5763936264205896,103.06074039213634,0.1677219545134916,0.9920940706861695,1.0
9e3e364d,4290,6.399883975565629,4.80095043796665,-4.591884162491663,27.36830132206739,3.6811754482094026,20.96841734650176,-2.7187085273562266,0.7540757805077445,1.0
5fffa282,4201,6.3961627756729476,5.789819003940125,5.77221469198558,5.318148657346763,6.7784973863251965,-1.0780141183261849,0.38233461065224894,0.7600733857014453,0.0
e149204f,6097,6.381439793581496,5.084944059677393,3.6586074174751255,4.546152895643239,7.224518673713183,-1.835286897938257,0.8430788801316869,0.7928286297336968,0.0
13ce113d,2966,6.346048972140493,5.847984523263785,5.847984523263785,15.732813063604617,3.1585764136505663,9.386764091464123,-3.187472558489927,0.6073889841733305,1.0
ab94878e,6004,6.329579300123818,5.35535042278582,-4.350557297637791,6.090270250340663,6.549708155908383,-0.23930904978315493,0.22012885578456487,0.657448170286247,0.0
8c167025,5368,6.256186638843419,5.1361734938463535,-1.6923138712386614,20.766753664398262,10.280935034190298,14.510567025554844,4.0247483953468794,0.7472983573590699,0.75
f021b650,3739,6.239421807028022,5.123288759683362,4.984222409427512,6.684494210561717,6.0648958383191385,0.44507240353369504,-0.17452596870888382,0.6796123062070366,1.0
b19b0395,5813,6.201385840533506,5.104337668584362,-1.419997714194693,92.58601637739993,10.325636496736294,86.38463053686642,4.124250656202788,0.8870279496219758,1.0
d7ba4f9d,6023,6.1822052460915184,5.551763713438729,4.819636001149034,5.098116159708834,6.526045776811867,-1.0840890863826846,0.3438405307203487,0.7891759452206171,0.0
f439a621,2821,6.1746764097875735,5.235536812167852,1.5280055088493036,6.65613263851673,5.9851053082558865,0.48145622872915617,-0.189571101531687,0.633092227063661,1.0
b32e4903,5770,6.16820321794989,5.24761869710807,-1.2857504074169912,5.863958705383137,6.324071071616964,-0.3042445125667532,0.15586785366707367,0.6875391471783797,0.0
7b2c7b3c,2584,6.128239431080732,4.169065332636177,-3.9051261682546623,6.17273385674935,6.112797018944919,0.04449442566861794,-0.015442412135812766,0.6446298345205344,1.0
